鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地使用分區,土地移轉總面積_坪,交易筆棟數_土地數量,交易筆棟數_建物數量,交易年,交易月,交易日,建成年,建成月,建成日,屋齡_年,建物型態,建物移轉總面積_坪,建物單坪價格_萬元,建物現況格局.隔間,有無管理組織,總價元,有無車位,車位總價元,緯度,經度
鳳山區,房地(土地+建物),高雄市鳳山區海洋二路83巷1~30號,住,8.1,1,1,108,10,27,71,3,8,37,公寓(5樓含以下無電梯),25.9,14.2,y,n,3670000,n,0,22.611699,120.347284
鳳山區,房地(土地+建物),高雄市鳳山區國富路1~30號,住,7.7,2,1,108,11,1,84,5,12,24,住宅大樓(11層含以上有電梯),47.2,13.5,y,y,6350000,n,0,22.616005,120.348774
鳳山區,房地(土地+建物),高雄市鳳山區過埤路571~600號,住,5.7,1,1,108,10,7,103,12,30,5,住宅大樓(11層含以上有電梯),27.1,15.1,y,y,4100000,n,0,22.589758,120.369327
鳳山區,房地(土地+建物),高雄市鳳山區自強一路121~150號,住,9.2,1,1,108,11,2,73,10,1,35,公寓(5樓含以下無電梯),33.7,9.6,y,n,3250000,n,0,22.593308,120.328304
梓官區,房地(土地+建物),高雄市梓官區中正四街31~60號,住,27.8,1,1,108,10,19,107,11,12,1,透天厝,60.8,18.1,y,n,11000000,n,0,22.729877,120.256238
梓官區,房地(土地+建物),高雄市梓官區公園西街9巷1~30號,特定農業區,15.1,2,1,108,10,6,85,9,22,23,透天厝,65,10.2,y,n,6600000,n,0,22.741326,120.264558
岡山區,房地(土地+建物),高雄市岡山區岡榮路12巷1~30號,住,38.4,1,1,108,10,18,61,2,25,48,透天厝,14.5,46.2,y,n,6700000,n,0,22.782062,120.282886
岡山區,房地(土地+建物),高雄市岡山區成功路1巷1~30號,住,30.2,1,1,108,10,18,58,3,30,50,透天厝,26.5,13.8,y,n,3650000,n,0,22.800964,120.295983
燕巢區,房地(土地+建物),高雄市燕巢區東川路1~30號,鄉村區,4.4,2,1,108,11,7,85,6,30,23,套房(1房1廳1衛),11.2,6.5,y,n,730000,n,0,22.762687,120.381917
岡山區,房地(土地+建物),高雄市岡山區福興里頂潭路91~120號,鄉村區,35.3,1,1,108,10,21,70,5,30,38,透天厝,35.5,10.1,y,n,3600000,n,0,22.779436,120.269829
左營區,房地(土地+建物),高雄市左營區博愛四路301~330號,住,3.1,1,1,108,10,11,89,8,24,19,住宅大樓(11層含以上有電梯),41,16,y,y,6550000,n,0,22.687149,120.316549
楠梓區,房地(土地+建物),高雄市楠梓區加仁路70巷1~30號,住,5.1,1,1,108,10,11,81,6,3,27,華廈(10層含以下有電梯),29.4,10.2,y,y,3000000,n,0,22.727774,120.301435
楠梓區,房地(土地+建物),高雄市楠梓區興西路121~150號,商,2,1,1,108,10,21,107,1,5,2,住宅大樓(11層含以上有電梯),26.1,16.5,y,y,4300000,n,0,22.730305,120.333817
楠梓區,房地(土地+建物),高雄市楠梓區壽民路31~60號,住,11.8,2,1,108,9,28,68,5,22,40,公寓(5樓含以下無電梯),24.8,14,y,n,3480000,n,0,22.721349,120.295991
左營區,房地(土地+建物),高雄市左營區自勉路66巷15弄31~60號,住,24.8,1,1,108,11,7,95,4,6,13,透天厝,51.9,26,y,n,13500000,n,0,22.678846,120.280837
左營區,房地(土地+建物),高雄市左營區大中二路331~360號,住,3.2,1,1,108,10,6,87,8,11,21,住宅大樓(11層含以上有電梯),42.2,14.2,y,y,6000000,n,0,22.67936,120.317198
楠梓區,房地(土地+建物),高雄市楠梓區軍校路712巷1~30號,住,6.6,1,1,108,10,18,79,9,14,29,住宅大樓(11層含以上有電梯),50.3,10.1,y,y,5100000,n,0,22.70799,120.293363
左營區,房地(土地+建物),高雄市左營區果峰街3巷1~30號,住,5.9,1,1,108,11,3,74,11,29,34,住宅大樓(11層含以上有電梯),33.6,8.3,y,y,2800000,n,0,22.670403,120.288431
左營區,房地(土地+建物),高雄市左營區忠信路8巷31~60號,住,8.3,1,1,108,10,11,76,2,12,33,公寓(5樓含以下無電梯),36.4,11.5,y,n,4200000,n,0,22.676863,120.28746
楠梓區,房地(土地+建物),高雄市楠梓區加昌路61~90號,住,2.5,1,1,108,10,22,104,11,12,4,住宅大樓(11層含以上有電梯),26.6,19.9,y,y,5300000,n,0,22.716378,120.301001
三民區,房地(土地+建物),高雄市三民區九如一路511~540號,商,527.4,3,1,108,8,20,85,11,25,23,店面(店鋪),1109.3,35.9,n,n,398500000,n,0,22.640116,120.317739
三民區,房地(土地+建物),高雄市三民區春陽街211~240號,商,2.1,1,1,108,10,20,84,5,18,24,住宅大樓(11層含以上有電梯),27.1,13.3,y,y,3600000,n,0,22.648422,120.334953
三民區,房地(土地+建物),高雄市三民區十全一路36巷1~30號,住,24.5,1,1,108,10,8,62,12,21,46,透天厝,40.2,10.7,y,n,4300000,n,0,22.64635,120.313534
三民區,房地(土地+建物),高雄市三民區自立一路541~570號,商,5.1,1,1,108,10,20,83,1,6,26,住宅大樓(11層含以上有電梯),47.1,13,y,y,6100000,n,0,22.650711,120.297004
三民區,房地(土地+建物),高雄市三民區同盟三路271~300號,住,2.5,1,1,108,10,22,83,7,28,25,住宅大樓(11層含以上有電梯),35.3,15,y,y,5300000,n,0,22.641186,120.283915
三民區,房地(土地+建物),高雄市三民區建德路31~60號,商,3.5,1,1,108,10,22,80,7,8,28,住宅大樓(11層含以上有電梯),39.1,10,y,n,3900000,n,0,22.647728,120.324281
三民區,房地(土地+建物),高雄市三民區克武路91~120號,住,7.9,1,1,108,10,21,67,9,23,41,公寓(5樓含以下無電梯),21.7,12.2,y,n,2650000,n,0,22.636541,120.333623
三民區,房地(土地+建物),高雄市三民區博愛一路301~330號,商,6.1,1,1,108,10,3,68,4,6,40,公寓(5樓含以下無電梯),20.9,13.9,y,n,2900000,n,0,22.650212,120.303567
三民區,房地(土地+建物),高雄市三民區大享路1~30號,住,20,1,1,108,9,27,76,5,13,32,店面(店鋪),65.8,15.2,y,n,10000000,n,0,22.658948,120.327271
三民區,房地(土地+建物),高雄市三民區大昌二路43巷7弄1~30號,住,10.5,1,1,108,11,3,69,1,31,40,公寓(5樓含以下無電梯),27.8,9.4,y,n,2600000,n,0,22.639588,120.331919
三民區,房地(土地+建物),高雄市三民區九如一路841~870號,住,7.1,2,1,108,10,12,78,7,3,30,住宅大樓(11層含以上有電梯),59.4,11.2,y,y,6680000,n,0,22.640116,120.317739
三民區,房地(土地+建物),高雄市三民區清興街1~30號,住,20,1,1,108,10,6,72,10,27,36,透天厝,48.5,27.2,y,n,13200000,n,0,22.651224,120.338377
小港區,房地(土地+建物),高雄市小港區永順街117巷1~30號,商,6.1,1,1,108,10,21,73,12,10,35,公寓(5樓含以下無電梯),26.5,10.8,y,n,2850000,n,0,22.568867,120.354239
前鎮區,房地(土地+建物),高雄市前鎮區和平二路241~270號,住,4.6,1,1,108,10,25,66,2,2,43,華廈(10層含以下有電梯),14.8,10.1,n,y,1500000,n,0,22.610181,120.321869
小港區,房地(土地+建物),高雄市小港區桂忠街31~60號,住,5.6,1,1,108,11,3,80,5,31,28,華廈(10層含以下有電梯),33.7,9.8,y,n,3300000,n,0,22.583187,120.358216
前鎮區,房地(土地+建物),高雄市前鎮區民權二路331~360號,住,1.1,2,1,108,11,5,67,8,11,41,住宅大樓(11層含以上有電梯),10.4,13.9,y,n,1450000,n,0,22.612722,120.31422
小港區,房地(土地+建物),高雄市小港區宏泰街80巷1~30號,住,39,1,1,108,10,30,86,5,19,22,透天厝,108.1,11.1,y,n,12000000,n,0,22.570475,120.356466
小港區,房地(土地+建物),高雄市小港區桂誠街121~150號,住,8.2,1,1,108,10,19,85,7,27,23,住宅大樓(11層含以上有電梯),45.5,11,y,n,4990000,n,0,22.5838,120.357633
前鎮區,房地(土地+建物),高雄市前鎮區新光路1~30號,商,0.9,2,1,108,10,18,88,2,9,21,住宅大樓(11層含以上有電梯),26.6,20.4,y,y,5420000,n,0,22.612527,120.305102
小港區,房地(土地+建物),高雄市小港區孔鳳路371巷1~30號,住,18.8,2,1,108,10,6,64,7,1,44,透天厝,32.2,13.6,y,n,4380000,n,0,22.581216,120.360671
苓雅區,房地(土地+建物),高雄市苓雅區福德一路1~30號,住,25.5,1,1,108,9,19,69,4,10,39,透天厝,71.4,19.4,y,n,13880000,n,0,22.634305,120.334761
苓雅區,房地(土地+建物),高雄市苓雅區中正一路211~240號,商,27.8,1,1,108,10,13,68,8,14,40,店面(店鋪),102,25.5,y,n,26000000,n,0,22.629904,120.32331
新興區,房地(土地+建物),高雄市新興區河南一路1~30號,商,3.7,1,1,108,11,1,81,12,14,27,套房(1房1廳1衛),22.7,11.9,y,y,2700000,n,0,22.636802,120.310838
苓雅區,房地(土地+建物),高雄市苓雅區廣州一街91~120號,商,24.5,1,1,108,10,14,61,3,8,47,透天厝,34.9,53.3,y,n,18600000,n,0,22.628062,120.315695
苓雅區,房地(土地+建物),高雄市苓雅區尚禮街31~60號,住,2.7,2,1,108,10,10,69,8,15,39,華廈(10層含以下有電梯),13.2,7.6,y,y,1000000,n,0,22.629286,120.315241
新興區,房地(土地+建物),高雄市新興區中山一路181~210號,商,2,2,1,108,10,21,71,12,20,37,住宅大樓(11層含以上有電梯),22.9,16.2,y,y,3700000,n,0,22.623148,120.301055
苓雅區,房地(土地+建物),高雄市苓雅區新光路62巷1~30號,商,1.8,1,1,108,10,11,86,4,21,22,住宅大樓(11層含以上有電梯),41.6,10.6,y,y,4400000,n,0,22.611518,120.301259
苓雅區,房地(土地+建物),高雄市苓雅區仁義街31~60號,商,8.5,1,1,108,10,18,68,2,19,41,公寓(5樓含以下無電梯),33,11.5,y,n,3800000,n,0,22.619712,120.301338
苓雅區,房地(土地+建物),高雄市苓雅區中正二路151~180號,商,4.1,3,1,108,10,17,69,3,20,39,住宅大樓(11層含以上有電梯),31.2,11.5,y,y,3600000,n,0,22.630025,120.321656
苓雅區,房地(土地+建物),高雄市苓雅區林森二路65巷1~30號,商,7.7,1,1,108,10,4,76,9,18,32,公寓(5樓含以下無電梯),28.6,11.7,y,n,3350000,n,0,22.620169,120.306385
苓雅區,房地(土地+建物),高雄市苓雅區輔仁路176巷31~60號,住,9.1,1,1,108,10,18,69,10,27,39,公寓(5樓含以下無電梯),25.1,11.9,y,n,2980000,n,0,22.631917,120.335528
